UTM_X,UTM_Y,elevation
621617.9169835072,4194973.4916516328,578.49951171875
621619.2334306694,4194884.7251810012,588.986083984375
621620.5498540456,4194795.9587217644,602.050598144531
621621.8662536358,4194707.1922739176,618.530456542969
621647.4154800144,4197726.3016630374,538.053161621094
621648.7334266440,4197637.5348318210,543.927062988281
621650.0513494818,4197548.7680119975,544.658020019531
621651.3692485275,4197460.0012035705,544.649597167969
621652.6871237806,4197371.2344065346,546.745239257812
621654.0049752416,4197282.4676208925,550.304077148438
621655.3228029094,4197193.7008466441,555.178100585938
621656.6406067844,4197104.9340837896,560.306274414062
621657.9583868660,4197016.1673323270,562.086242675781
621659.2761431538,4196927.4005922591,567.935546875
621660.5938756480,4196838.6338635832,575.993286132812
621661.9115843480,4196749.8671463011,590.216613769531
621663.2292692538,4196661.1004404100,596.610046386719
621664.5469303648,4196572.3337459145,601.609008789062
621665.8645676812,4196483.5670628101,599.722595214844
621667.1821812025,4196394.8003910985,590.523620605469
621668.4997709284,4196306.0337307788,580.697692871094
621669.8173368586,4196217.2670818521,572.595764160156
621671.1348789930,4196128.5004443172,564.716247558594
621672.4523973316,4196039.7338181734,557.199584960938
621673.7698918736,4195950.9672034252,553.297241210938
621675.0873626192,4195862.2006000672,546.223266601562
621676.4048095678,4195773.4340081010,542.108581542969
621677.7222327197,4195684.6674275277,538.315368652344
621679.0396320738,4195595.9008583464,537.332092285156
621680.3570076306,4195507.1343005570,544.121459960938
621681.6743593893,4195418.3677541576,550.283569335938
621682.9916873502,4195329.6012191521,555.684265136719
621684.3089915127,4195240.8346955366,558.855407714844
621685.6262718769,4195152.0681833122,568.437438964844
621686.9435284418,4195063.3016824806,577.276977539062
621688.2607612080,4194974.5351930391,587.222534179688
621689.5779701748,4194885.7687149895,594.882141113281
621690.8951553418,4194797.0022483310,615.754089355469
621692.2123167092,4194708.2357930625,635.601684570312
621717.7356408100,4197727.3460378870,536.199401855469
621719.0543496710,4197638.5791992722,539.92529296875
621720.3730347268,4197549.8123720502,541.355590820312
621721.6916959764,4197461.0455562212,543.971740722656
621723.0103334202,4197372.2787517840,545.062316894531
621724.3289470576,4197283.5119587407,549.680969238281
621725.6475368884,4197194.7451770883,552.949157714844
621726.9661029124,4197105.9784068307,558.410034179688
621728.2846451292,4197017.2116479641,562.950561523438
621729.6031635388,4196928.4449004913,571.322509765625
621730.9216581408,4196839.6781644085,579.062805175781
621732.2401289350,4196750.9114397187,592.263427734375
621733.5585759210,4196662.1447264217,596.678344726562
621734.8769990988,4196573.3780245166,595.806091308594
621736.1953984679,4196484.6113340026,589.050598144531
621737.5137740284,4196395.8446548814,574.608215332031
621738.8321257796,4196307.0779871503,574.710327148438
621740.1504537216,4196218.3113308130,568.064392089844
621741.4687578538,4196129.5446858648,563.228942871094
621742.7870381766,4196040.7780523086,555.04931640625
621744.1052946890,4195952.0114301462,550.1611328125
621745.4235273912,4195863.2448193729,544.235534667969
621746.7417362828,4195774.4782199915,541.058044433594
621748.0599213634,4195685.7116320021,537.217651367188
621749.3780826333,4195596.9450554037,537.024353027344
621750.6962200914,4195508.1784901926,543.107360839844
621752.0143337382,4195419.4119363772,548.049743652344
621753.3324235732,4195330.6453939509,553.50537109375
621754.6504895962,4195241.8788629146,558.130676269531
621755.9685318066,4195153.1123432685,571.007507324219
621757.2865502046,4195064.3458350152,582.587951660156
621758.6045447898,4194975.5793381510,596.883483886719
621759.9225155618,4194886.8128526770,608.267578125
621761.2404625206,4194798.0463785939,633.206665039062
621762.5583856658,4194709.2799159009,653.600769042969
621788.0558074680,4197728.3910165727,534.907043457031
621789.3752785614,4197639.6241705557,536.832397460938
621790.6947258358,4197550.8573359298,541.926452636719
621792.0141492904,4197462.0905126957,545.016235351562
621793.3335489250,4197373.3237008546,547.564086914062
621794.6529247398,4197284.5569004044,550.630493164062
621795.9722767342,4197195.7901113462,555.430725097656
621797.2916049078,4197107.0233336799,560.166809082031
621798.6109092608,4197018.2565674055,568.461303710938
621799.9301897928,4196929.4898125213,575.057373046875
621801.2494465034,4196840.7230690289,584.331970214844
621802.5686793925,4196751.9563369295,591.359558105469
621803.8878884596,4196663.1896162182,592.895629882812
621805.2070737046,4196574.4229069017,586.15087890625
621806.5262351274,4196485.6562089743,569.118530273438
621807.8453727276,4196396.8895224389,561.318542480469
621809.1644865050,4196308.1228472926,564.467895507812
621810.4835764592,4196219.3561835391,561.281799316406
621811.8026425902,4196130.5895311749,558.737365722656
621813.1216848976,4196041.8228902016,551.792541503906
621814.4407033812,4195953.0562606193,541.108215332031
621815.7596980406,4195864.2896424262,537.397583007812
621817.0786688756,4195775.5230356250,537.281005859375
621818.3976158862,4195686.7564402139,534.987854003906
621819.7165390720,4195597.9898561938,538.306884765625
621821.0354384326,4195509.2232835619,543.189514160156
621822.3543139680,4195420.4567223219,548.529296875
621823.6731656778,4195331.6901724720,555.774475097656
621824.9919935619,4195242.9236340113,563.504943847656
621826.3107976196,4195154.1571069397,572.641479492188
621827.6295778512,4195065.3905912591,589.211730957031
621828.9483342562,4194976.6240869677,606.274047851562
621830.2670668344,4194887.8575940644,627.820190429688
621831.5857755854,4194799.0911125531,652.649353027344
621832.9044605092,4194710.3246424291,676.423645019531
621858.3759799920,4197729.4365990981,533.702514648438
621859.6962133184,4197640.6697456744,538.483825683594
621861.0164228120,4197551.9029036388,540.700378417969
621862.3366084720,4197463.1360729970,545.770324707031
621863.6567702986,4197374.3692537462,550.910339355469
621864.9769082915,4197285.6024458855,554.876892089844
621866.2970224500,4197196.8356494149,558.009765625
621867.6171127744,4197108.0688643372,564.313171386719
621868.9371792640,4197019.3020906486,571.893676757812
621870.2572219190,4196930.5353283528,578.816955566406
621871.5772407388,4196841.7685774453,582.194152832031
621872.8972357234,4196753.0018379297,588.397094726562
621874.2172068724,4196664.2351098033,585.383117675781
621875.5371541856,4196575.4683930688,574.27880859375
621876.8570776626,4196486.7016877234,559.603576660156
621878.1769773032,4196397.9349937690,555.560241699219
621879.4968531074,4196309.1683112038,555.260498046875
621880.8167050746,4196220.4016400296,555.927734375
621882.1365332050,4196131.6349802446,553.397033691406
621883.4563374978,4196042.8683318486,544.918884277344
621884.7761179532,4195954.1016948447,538.540283203125
621886.0958745708,4195865.3350692280,529.79296875
621887.4156073502,4195776.5684550032,533.550415039062
621888.7353162912,4195687.8018521657,535.177673339844
621890.0550013938,4195599.0352607202,539.030151367188
621891.3746626576,4195510.2686806619,545.294067382812
621892.6943000822,4195421.5021119937,548.781372070312
621894.0139136674,4195332.7355547156,563.39599609375
621895.3335034132,4195243.9690088257,570.446533203125
621896.6530693190,4195155.2024743240,580.694702148438
621897.9726113850,4195066.4359512124,590.905822753906
621899.2921296104,4194977.6694394890,618.774047851562
621900.6116239954,4194888.9029391548,641.625610351562
621901.9310945396,4194800.1364502087,672.497924804688
621903.2505412424,4194711.3699726509,688.630187988281
621928.6961583853,4197730.4827854615,534.672424316406
621930.0171539454,4197641.7159246262,538.411987304688
621931.3381256590,4197552.9490751782,541.2646484375
621932.6590735252,4197464.1822371241,547.294738769531
621933.9799975444,4197375.4154104581,550.510070800781
621935.3008977158,4197286.6485951822,553.293273925781
621936.6217740396,4197197.8817912983,557.644775390625
621937.9426265151,4197109.1149988035,564.447387695312
621939.2634551424,4197020.3482176978,578.399291992188
621940.5842599210,4196931.5814479832,580.972290039062
621941.9050408507,4196842.8146896577,574.121887207031
621943.2257979315,4196754.0479427222,575.186950683594
621944.5465311630,4196665.2812071759,567.423767089844
621945.8672405450,4196576.5144830197,560.729797363281
621947.1879260771,4196487.7477702526,549.157287597656
621948.5085877590,4196398.9810688747,549.013427734375
621949.8292255906,4196310.2143788859,549.233032226562
621951.1498395718,4196221.4477002872,548.766967773438
621952.4704297018,4196132.6810330767,545.300659179688
621953.7909959810,4196043.9143772544,541.885009765625
621955.1115384088,4195955.1477328241,531.592041015625
621956.4320569852,4195866.3810997792,530.234802246094
621957.7525517097,4195777.6144781262,532.534545898438
621959.0730225820,4195688.8478678595,536.183715820312
621960.3934696020,4195600.0812689839,541.706298828125
621961.7138927694,4195511.3146814927,546.693481445312
621963.0342920840,4195422.5481053935,555.472839355469
621964.3546675456,4195333.7815406825,565.196044921875
621965.6750191537,4195245.0149873588,578.655700683594
621966.9953469086,4195156.2484454233,588.5498046875
621968.3156508092,4195067.4819148760,597.980102539062
621969.6359308560,4194978.7153957179,620.962646484375
621970.9561870483,4194889.9488879452,654.958190917969
621972.2764193862,4194801.1823915625,675.184936523438
621973.5966278692,4194712.4159065681,703.51953125
621999.0163426512,4197731.5295756655,533.757629394531
622000.3381004460,4197642.7627074132,537.508666992188
622001.6598343800,4197553.9958505500,539.142883300781
622002.9815444534,4197465.2290050779,546.0458984375
622004.3032306656,4197376.4621709939,548.475036621094
622005.6248930166,4197287.6953482991,552.021057128906
622006.9465315060,4197198.9285369944,556.483154296875
622008.2681461334,4197110.1617370788,571.4208984375
622009.5897368990,4197021.3949485524,581.710021972656
622010.9113038020,4196932.6281714160,577.349853515625
622012.2328468426,4196843.8614056660,568.861938476562
622013.5543660204,4196755.0946513070,560.054260253906
622014.8758613350,4196666.3279083362,557.329772949219
622016.1973327864,4196577.5611767545,546.776123046875
622017.5187803740,4196488.7944565611,542.875549316406
622018.8402040980,4196400.0277477559,543.598022460938
622020.1616039578,4196311.2610503389,543.381591796875
622021.4829799534,4196222.4943643119,542.926574707031
622022.8043320844,4196133.7276896713,542.44775390625
622024.1256603504,4196044.9610264180,534.82275390625
622025.4469647513,4195956.1943745567,530.2353515625
622026.7682452872,4195867.4277340807,528.561401367188
622028.0895019574,4195778.6611049939,534.872924804688
622029.4107347616,4195689.8944872934,539.181701660156
622030.7319436998,4195601.1278809831,543.071228027344
622032.0531287718,4195512.3612860581,552.185485839844
622033.3742899770,4195423.5947025223,560.143005371094
622034.6954273155,4195334.8281303747,574.582946777344
622036.0165407869,4195246.0615696115,590.014892578125
622037.3376303912,4195157.2950202376,599.296569824219
622038.6586961276,4195068.5284822518,608.0654296875
622039.9797379962,4194979.7619556533,639.997985839844
622041.3007559968,4194890.9954404403,667.006652832031
622042.6217501292,4194802.2289366154,685.176879882812
622043.9427203928,4194713.4624441769,712.71826171875
622069.3365327932,4197732.5769697083,534.211486816406
622070.6590528232,4197643.8100940371,534.8974609375
622071.9815489786,4197555.0432297522,539.950439453125
622073.3040212598,4197466.2763768574,543.80322265625
622074.6264696658,4197377.5095353508,546.517822265625
622075.9488941970,4197288.7427052343,551.954650878906
622077.2712948526,4197199.9758865051,560.841247558594
622078.5936716328,4197111.2090791641,574.263732910156
622079.9160245372,4197022.4422832113,582.578796386719
622081.2383535656,4196933.6754986495,573.009643554688
622082.5606587174,4196844.9087254712,558.987731933594
622083.8829399928,4196756.1419636849,551.311340332031
622085.2051973914,4196667.3752132840,544.832275390625
622086.5274309128,4196578.6084742732,540.9453125
622087.8496405572,4196489.8417466488,538.971313476562
622089.1718263236,4196401.0750304125,537.492370605469
622090.4939882124,4196312.3083255636,538.164794921875
622091.8161262232,4196223.5416321028,537.725646972656
622093.1382403556,4196134.7749500284,536.771118164062
622094.4603306092,4196046.0082793422,531.914489746094
622095.7823969844,4195957.2416200433,527.229370117188
622097.1044394802,4195868.4749721317,529.0556640625
622098.4264580968,4195779.7083356073,537.312133789062
622099.7484528339,4195690.9417104693,541.845153808594
622101.0704236908,4195602.1750967195,548.4599609375
622102.3923706680,4195513.4084943552,554.775695800781
622103.7142937648,4195424.6419033790,569.433959960938
622105.0361929808,4195335.8753237892,587.673278808594
622106.3580683162,4195247.1087555857,611.97900390625
622107.6799197706,4195158.3421987686,614.440368652344
622109.0017473435,4195069.5756533397,636.330505371094
622110.3235510348,4194980.8091192953,668.461608886719
622111.6453308442,4194892.0425966373,690.338134765625
622112.9670867716,4194803.2760853656,693.030029296875
622114.2888188168,4194714.5095854811,750.414733886719
622139.6567288148,4197733.6249675918,531.088745117188
622140.9800110804,4197644.8580844961,533.931701660156
622142.3032694582,4197556.0912127867,538.617492675781
622143.6265039474,4197467.3243524665,544.630249023438
622144.9497145482,4197378.5575035326,549.898010253906
622146.2729012602,4197289.7906659879,555.787048339844
622147.5960640830,4197201.0238398295,562.407531738281
622148.9192030166,4197112.2570250602,575.898010253906
622150.2423180606,4197023.4902216783,573.576416015625
622151.5654092148,4196934.7234296836,557.5029296875
622152.8884764790,4196845.9566490753,551.212585449219
622154.2115198526,4196757.1898798551,546.218139648438
622155.5345393360,4196668.4231220223,542.294677734375
622156.8575349282,4196579.6563755777,537.881164550781
622158.1805066296,4196490.8896405175,536.773071289062
622159.5034544396,4196402.1229168456,536.200927734375
622160.8263783579,4196313.3562045610,534.837280273438
622162.1492783846,4196224.5895036617,532.347290039062
622163.4721545192,4196135.8228141498,531.56005859375
622164.7950067612,4196047.0561360233,528.152404785156
622166.1178351108,4195958.2894692868,527.11279296875
622167.4406395676,4195869.5228139330,531.577392578125
622168.7634201314,4195780.7561699674,537.338562011719
622170.0861768016,4195691.9895373872,545.305236816406
622171.4089095783,4195603.2229161942,551.671875
622172.7316184614,4195514.4563063858,563.498413085938
622174.0543034502,4195425.6897079647,576.275512695312
622175.3769645448,4195336.9231209299,610.154296875
622176.6996017448,4195248.1565452805,621.863342285156
622178.0222150498,4195159.3899810156,641.241638183594
622179.3448044598,4195070.6234281380,660.0244140625
622180.6673699745,4194981.8568866458,703.621520996094
622181.9899115936,4194893.0903565371,704.366882324219
622183.3124293170,4194804.3238378158,721.416259765625
622184.6349231442,4194715.5573304798,777.095092773438
622209.9769307190,4197734.6735693160,528.576721191406
622211.3009752214,4197645.9066787921,531.785339355469
622212.6249958220,4197557.1397996526,538.863403320312
622213.9489925202,4197468.3729319023,551.242492675781
622215.2729653164,4197379.6060755393,557.892578125
622216.5969142100,4197290.8392305616,556.80029296875
622217.9208392006,4197202.0723969704,557.984313964844
622219.2447402882,4197113.3055747682,567.87548828125
622220.5686174727,4197024.5387639515,562.062316894531
622221.8924707534,4196935.7719645221,550.7666015625
622223.2163001302,4196847.0051764781,545.247802734375
622224.5401056032,4196758.2383998213,544.222473144531
622225.8638871716,4196669.4716345500,540.260437011719
622227.1876448356,4196580.7048806669,536.303100585938
622228.5113785948,4196491.9381381683,533.152099609375
622229.8350884488,4196403.1714070551,533.774230957031
622231.1587743976,4196314.4046873301,533.434936523438
622232.4824364408,4196225.6379789896,530.04833984375
622233.8060745782,4196136.8712820355,527.576599121094
622235.1296888094,4196048.1045964658,524.891662597656
622236.4532791344,4195959.3379222844,525.960876464844
622237.7768455528,4195870.5712594865,530.483154296875
622239.1003880644,4195781.8046080740,536.855163574219
622240.4239066688,4195693.0379680479,546.928405761719
622241.7474013658,4195604.2713394072,555.970703125
622243.0708721554,4195515.5047221510,570.010620117188
622244.3943190370,4195426.7381162820,589.06689453125
622245.7177420106,4195337.9715217957,624.117553710938
622247.0411410760,4195249.2049386958,634.491455078125
622248.3645162326,4195160.4383669803,670.566345214844
622249.6878674806,4195071.6718066493,692.842895507812
622251.0111948194,4194982.9052577037,720.064758300781
622252.3344982488,4194894.1387201427,722.120971679688
622253.6577777688,4194805.3721939661,745.549621582031
622254.9810333786,4194716.6056791740,795.30029296875
622280.2971385096,4197735.7227748828,526.443115234375
622281.6219452491,4197646.9558769250,527.272644042969
622282.9467280732,4197558.1889903527,542.131530761719
622284.2714869814,4197469.4221151676,556.968505859375
622285.5962219734,4197380.6552513679,562.835693359375
622286.9209330494,4197291.8883989546,558.474609375
622288.2456202086,4197203.1215579268,549.779968261719
622289.5702834510,4197114.3547282862,554.472229003906
622290.8949227764,4197025.5879100319,549.265930175781
622292.2195381846,4196936.8211031621,545.696350097656
622293.5441296750,4196848.0543076796,541.859191894531
622294.8686972476,4196759.2875235807,541.492004394531
622296.1932409024,4196670.5207508681,538.435119628906
622297.5177606386,4196581.7539895410,534.327331542969
622298.8422564561,4196492.9872395992,529.557006835938
622300.1667283552,4196404.2205010429,529.230773925781
622301.4911763350,4196315.4537738720,528.177124023438
622302.8156003954,4196226.6870580865,527.160400390625
622304.1400005362,4196137.9203536846,523.495422363281
622305.4643767574,4196049.1536606671,524.786560058594
622306.7887290583,4195960.3869790379,526.610046386719
622308.1130574390,4195871.6203087904,531.033935546875
622309.4373618992,4195782.8536499282,537.654968261719
622310.7616424384,4195694.0870024525,546.791259765625
622312.0858990566,4195605.3203663602,561.570556640625
622313.4101317534,4195516.5537416497,575.084655761719
622314.7343405286,4195427.7871283283,616.779235839844
622316.0585253820,4195339.0205263887,634.503967285156
622317.3826863134,4195250.2539358325,666.911560058594
622318.7068233225,4195161.4873566618,699.845397949219
622320.0309364088,4195072.7207888756,722.151000976562
622321.3550255724,4194983.9542324720,734.14208984375
622322.6790908128,4194895.1876874520,742.753723144531
622324.0031321300,4194806.4211538173,773.800537109375
622325.3271495237,4194717.6546315653,824.692016601562
622350.6173521898,4197736.7725842893,521.799011230469
622351.9429211672,4197648.0056788959,523.96630859375
622353.2684662156,4197559.2387848850,538.224853515625
622354.5939873344,4197470.4719022624,559.757690429688
622355.9194845232,4197381.7050310234,563.543640136719
622357.2449577820,4197292.9381711697,549.487609863281
622358.5704071106,4197204.1713227006,544.972290039062
622359.8958325086,4197115.4044856187,542.048156738281
622361.2212339756,4197026.6376599194,542.798278808594
622362.5466115116,4196937.8708456075,539.61279296875
622363.8719651164,4196849.1040426791,541.777404785156
622365.1972947896,4196760.3372511351,538.130920410156
622366.5226005310,4196671.5704709776,535.809387207031
622367.8478823402,4196582.8037022036,532.304077148438
622369.1731402172,4196494.0369448140,528.626098632812
622370.4983741615,4196405.2701988090,525.497924804688
622371.8235841732,4196316.5034641875,524.062622070312
622373.1487702518,4196227.7367409524,522.75
622374.4739323970,4196138.9700290998,524.963012695312
622375.7990706085,4196050.2033286309,527.396911621094
622377.1241848862,4195961.4366395473,529.805114746094
622378.4492752298,4195872.6699618474,534.35107421875
622379.7743416392,4195783.9032955319,538.927551269531
622381.0993841140,4195695.1366405990,550.503295898438
622382.4244026541,4195606.3699970515,563.863098144531
622383.7493972589,4195517.6033648849,597.89794921875
622385.0743679284,4195428.8367441054,633.668518066406
622386.3993146622,4195340.0701347077,658.935913085938
622387.7242374604,4195251.3035366926,694.704223632812
622389.0491363225,4195162.5369500620,720.773010253906
622390.3740112480,4195073.7703748140,735.368286132812
622391.6988622370,4194985.0038109496,750.770263671875
622393.0236892893,4194896.2372584669,769.950012207031
622394.3484924044,4194807.4707173686,814.237487792969
622395.6732715822,4194718.7041876521,856.229736328125
622420.9375717628,4197737.8229975412,519.128662109375
622422.2639029792,4197649.0560847055,520.914367675781
622423.5902102524,4197560.2891832525,534.376159667969
622424.9164935822,4197471.5222931867,545.836181640625
622426.2427529686,4197382.7554145036,549.071655273438
622427.5689884112,4197293.9885472050,541.805358886719
622428.8951999096,4197205.2216912908,538.681213378906
622430.2213874640,4197116.4548467621,534.230834960938
622431.5475510734,4197027.6880136160,532.8642578125
622432.8736907382,4196938.9211918563,533.749938964844
622434.1998064580,4196850.1543814791,538.020812988281
622435.5258982324,4196761.3875824865,534.669860839844
622436.8519660612,4196672.6207948765,529.649108886719
622438.1780099442,4196583.8540186528,528.502746582031
622439.5040298812,4196495.0872538108,525.994750976562
622440.8300258717,4196406.3205003524,523.198486328125
622442.1559979158,4196317.5537582785,521.817749023438
622443.4819460132,4196228.7870275881,521.751220703125
622444.8078701632,4196140.0203082804,526.898498535156
622446.1337703660,4196051.2536003552,529.339416503906
622447.4596466214,4195962.4869038165,534.025329589844
622448.7854989286,4195873.7202186575,539.02783203125
622450.1113272880,4195784.9535448831,543.914245605469
622451.4371316989,4195696.1868824922,553.74365234375
622452.7629121614,4195607.4202314839,573.650268554688
622454.0886686750,4195518.6535918564,609.906066894531
622455.4144012396,4195429.8869636143,654.911499023438
622456.7401098546,4195341.1203467539,677.879333496094
622458.0657945202,4195252.3537412751,720.410949707031
622459.3914552360,4195163.5871471800,730.335083007812
622460.7170920016,4195074.8205644675,753.259582519531
622462.0427048170,4194986.0539931376,772.71484375
622463.3682936816,4194897.2874331875,817.780334472656
622464.6938585954,4194808.5208846219,848.588012695312
622466.0193995582,4194719.7543474380,891.269897460938
622491.2577972322,4197738.8740146356,517.594116210938
622492.5848906880,4197650.1070943540,519.748657226562
622493.9119601870,4197561.3401854541,524.884460449219
622495.2390057286,4197472.5732879406,537.3330078125
622496.5660273132,4197383.8064018097,538.68359375
622497.8930249404,4197295.0395270623,537.872192382812
622499.2199986094,4197206.2726636985,534.510803222656
622500.5469483206,4197117.5058117202,529.994995117188
622501.8738740734,4197028.7389711235,530.916687011719
622503.2007758676,4196939.9721419103,535.176025390625
622504.5276537030,4196851.2053240798,534.358459472656
622505.8545075792,4196762.4385176329,529.7216796875
622507.1813374964,4196673.6717225695,527.435424804688
622508.5081434537,4196584.9049388887,524.679504394531
622509.8349254514,4196496.1381665915,524.021057128906
622511.1616834890,4196407.3714056751,519.612365722656
622512.4884175662,4196318.6046561440,521.951599121094
622513.8151276830,4196229.8379179947,522.922729492188
622515.1418138389,4196141.0711912271,526.864807128906
622516.4684760337,4196052.3044758430,531.454467773438
622517.7951142670,4195963.5377718424,537.78662109375
622519.1217285388,4195874.7710792208,545.522277832031
622520.4483188490,4195786.0043979837,549.527770996094
622521.7748851968,4195697.2377281282,562.564758300781
622523.1014275824,4195608.4710696554,576.702819824219
622524.4279460054,4195519.7044225633,627.643615722656
622525.7544404656,4195430.9377868557,658.806396484375
622527.0809109628,4195342.1711625280,700.388916015625
622528.4073574964,4195253.4045495829,724.641479492188
622529.7337800666,4195164.6379480176,744.267883300781
622531.0601786730,4195075.8713578358,760.871643066406
622532.3865533152,4194987.1047790349,796.359558105469
622533.7129039930,4194898.3382116146,836.0869140625
622535.0392307064,4194809.5716555770,889.633239746094
622536.3655334548,4194720.8051109193,916.74169921875
622561.5780286014,4197739.9256355725,514.566345214844
622562.9058842972,4197651.1587078422,515.761901855469
622564.2337160226,4197562.3917914918,518.770812988281
622565.5615237770,4197473.6248865258,523.945007324219
622566.8893075604,4197384.8579929434,528.445556640625
622568.2170673726,4197296.0911107427,530.655700683594
622569.5448032132,4197207.3242399246,528.708129882812
622570.8725150820,4197118.5573804909,526.882263183594
622572.2002029786,4197029.7905324381,527.614501953125
622573.5278669030,4196941.0236957697,530.124206542969
622574.8555068548,4196852.2568704812,530.230346679688
622576.1831228338,4196763.4900565771,528.179809570312
622577.5107148398,4196674.7232540539,524.873962402344
622578.8382828725,4196585.9564629132,522.714294433594
622580.1658269314,4196497.1896831561,519.3916015625
622581.4933470166,4196408.4229147797,518.682312011719
622582.8208431278,4196319.6561577860,520.1142578125
622584.1483152646,4196230.8894121721,521.299682617188
622585.4757634270,4196142.1226779418,524.022827148438
622586.8031876144,4196053.3559550913,530.453430175781
622588.1305878266,4195964.5892436253,545.552795410156
622589.4579640636,4195875.8225435382,552.184204101562
622590.7853163250,4195787.0558548337,561.67431640625
622592.1126446108,4195698.2891775109,570.840270996094
622593.4399489202,4195609.5225115698,595.002685546875
622594.7672292534,4195520.7558570066,626.277099609375
622596.0944856100,4195431.9892138289,664.930541992188
622597.4217179896,4195343.2225820310,692.517272949219
622598.7489263924,4195254.4559616121,729.483459472656
622600.0761108176,4195165.6893525757,757.32177734375
622601.4032712654,4195076.9227549201,786.881958007812
622602.7304077352,4194988.1561686452,820.464599609375
622604.0575202270,4194899.3895937493,877.902221679688
622605.3846087406,4194810.6230302351,925.641418457031
622606.7116732752,4194721.8564781016,939.326843261719
622631.8982658738,4197740.9778603548,512.996276855469
622633.2268838104,4197652.2109251702,512.285522460938
622634.5554777628,4197563.4440013655,514.949768066406
622635.8840477306,4197474.6770889442,517.224609375
622637.2125937138,4197385.9101879038,524.039794921875
622638.5411157118,4197297.1432982460,525.839599609375
622639.8696137244,4197208.3764199698,526.495727539062
622641.1980877516,4197119.6095530763,525.310852050781
622642.5265377928,4197030.8426975636,523.859008789062
622643.8549638480,4196942.0758534344,524.5673828125
622645.1833659169,4196853.3090206850,525.685180664062
622646.5117439994,4196764.5421993183,523.739379882812
622647.8400980950,4196675.7753893323,521.019592285156
622649.1684282034,4196587.0085907290,518.4365234375
622650.4967343246,4196498.2418035045,516.682006835938
622651.8250164582,4196409.4750276627,517.8330078125
622653.1532746040,4196320.7082632016,519.639526367188
622654.4815087616,4196231.9415101223,520.656494140625
622655.8097189310,4196143.1747684227,524.173278808594
622657.1379051118,4196054.4080381040,538.557495117188
622658.4660673038,4195965.6413191687,553.746520996094
622659.7942055066,4195876.8746116105,570.120788574219
622661.1223197202,4195788.1079154350,586.366943359375
622662.4504099442,4195699.3412306393,586.190002441406
622663.7784761782,4195610.5745572252,605.190307617188
622665.1065184224,4195521.8078951901,634.861206054688
622666.4345366760,4195433.0412445357,655.917785644531
622667.7625309392,4195344.2746052621,693.672424316406
622669.0905012114,4195255.5079773683,723.912475585938
622670.4184474926,4195166.7413608534,763.779846191406
622671.7463697824,4195077.9747557193,811.772033691406
622673.0742680806,4194989.2081619659,870.09326171875
622674.4021423870,4194900.4415795906,915.814575195312
622675.7299927012,4194811.6750085969,980.426574707031
622677.0578190231,4194722.9084489811,972.963256835938
622702.2185090524,4197742.0306889825,510.848236083984
622703.5478892308,4197653.2637463380,510.498291015625
622704.8772454110,4197564.4968150742,511.243682861328
622706.2065775930,4197475.7298951931,517.034790039062
622707.5358857762,4197386.9629866928,522.353332519531
622708.8651699608,4197298.1960895723,525.645324707031
622710.1944301462,4197209.4292038335,525.751770019531
622711.5236663326,4197120.6623294763,521.637084960938
622712.8528785192,4197031.8954665000,521.511840820312
622714.1820667060,4196943.1286149062,520.6279296875
622715.5112308929,4196854.3617746904,521.440063476562
622716.8403710792,4196765.5949458564,520.151428222656
622718.1694872652,4196676.8281284040,518.716979980469
622719.4985794502,4196588.0613223324,515.532470703125
622720.8276476342,4196499.2945276387,515.888549804688
622722.1566918168,4196410.5277443267,518.471313476562
622723.4857119978,4196321.7609723955,520.943908691406
622724.8147081772,4196232.9942118442,526.033264160156
622726.1436803543,4196144.2274626726,532.661865234375
622727.4726285294,4196055.4607248809,549.361328125
622728.8015527016,4195966.6939984700,573.169372558594
622730.1304528712,4195877.9272834379,607.241821289062
622731.4593290376,4195789.1605797857,624.325378417969
622732.7881812004,4195700.3938875152,606.41552734375
622734.1170093600,4195611.6272066226,611.756286621094
622735.4458135156,4195522.8605371090,636.932312011719
622736.7745936672,4195434.0938789761,652.432067871094
622738.1033498142,4195345.3272322239,686.964172363281
622739.4320819570,4195256.5605968488,717.693908691406
622740.7607900946,4195167.7939728526,774.55712890625
622742.0894742274,4195079.0273602372,827.645568847656
622743.4181343546,4194990.2607589997,888.140747070312
622744.7467704765,4194901.4941691412,958.038208007812
622746.0753825922,4194812.7275906624,1018.63537597656
622747.4039707020,4194723.9610235607,1003.23254394531
622772.5387581412,4197743.0841214564,509.045623779297
622773.8689005616,4197654.3171713492,508.802825927734
622775.1990189704,4197565.5502326209,512.520202636719
622776.5291133672,4197476.7833052762,522.210327148438
622777.8591837516,4197388.0163893085,532.771301269531
622779.1892301234,4197299.2494847234,531.35205078125
622780.5192524826,4197210.4825915182,524.481628417969
622781.8492508284,4197121.7157096928,519.646118164062
622783.1792251612,4197032.9488392482,519.022705078125
622784.5091754802,4196944.1819801852,517.497436523438
622785.8391017854,4196855.4151324993,516.438903808594
622787.1690040767,4196766.6482961951,515.097900390625
622788.4988823538,4196677.8814712698,513.479919433594
622789.8287366162,4196589.1146577243,512.461120605469
622791.1585668636,4196500.3478555586,515.742126464844
622792.4883730962,4196411.5810647728,519.846069335938
622793.8181553134,4196322.8142853659,526.651672363281
622795.1479135148,4196234.0475173388,533.372497558594
622796.4776477006,4196145.2807606906,547.013305664062
